order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,city,category,sub_category,product_name,quantity,discount,sales,profit,order_year,order_month,order_month_name,delivery_days,profit_margin_pct
ORD-2022-105827,2022-08-11,2022-08-17,Standard Class,CU-10208,Dr. William Warren,Consumer,East,New York,New York City,Office Supplies,Storage,Address Labels,1,0.15,34.37,-15.27,2022,8,Aug,6,-44.43
ORD-2023-108458,2023-02-09,2023-02-15,Standard Class,CU-10225,Benjamin Smith,Corporate,East,Pennsylvania,Allentown,Furniture,Bookcases,Glass Coffee Table,12,0.15,4912.32,-307.8,2023,2,Feb,6,-6.27
ORD-2023-109510,2023-01-25,2023-01-27,First Class,CU-10088,Lisa Archer,Consumer,East,New Jersey,Jersey City,Technology,Accessories,Bluetooth Speaker,6,0.4,9027.18,-3507.8,2023,1,Jan,2,-38.86
ORD-2022-108926,2022-11-07,2022-11-15,Standard Class,CU-10027,Stephanie Ross,Consumer,East,Virginia,Arlington,Technology,Phones,Smartphone,7,0.15,10497.27,1277.81,2022,11,Nov,8,12.17
ORD-2025-105226,2025-07-16,2025-07-20,First Class,CU-10272,Jonathan Lawrence,Corporate,West,California,Los Angeles,Technology,Phones,Wireless Mouse,2,0.2,4835.28,-767.95,2025,7,Jul,4,-15.88
ORD-2024-104852,2024-11-27,2024-12-05,Standard Class,CU-10088,Lisa Archer,Consumer,East,Virginia,Norfolk,Office Supplies,Labels,Stapler,12,0.1,1426.32,146.61,2024,11,Nov,8,10.28
ORD-2022-101468,2022-11-21,2022-11-25,Second Class,CU-10012,Lisa Hensley,Consumer,South,Texas,Houston,Office Supplies,Binders,Copy Paper Ream,5,0.0,64.25,17.61,2022,11,Nov,4,27.41
ORD-2022-109225,2022-08-22,2022-08-29,Standard Class,CU-10240,Andrew Avila,Consumer,North,Illinois,Aurora,Office Supplies,Fasteners,Copy Paper Ream,4,0.1,254.4,42.39,2022,8,Aug,7,16.66
ORD-2023-100594,2023-05-02,2023-05-10,Standard Class,CU-10130,Elizabeth Kelley,Consumer,East,Massachusetts,Worcester,Furniture,Tables,Storage Cabinet,4,0.0,2869.88,867.83,2023,5,May,8,30.24
ORD-2022-105312,2022-11-30,2022-12-02,First Class,CU-10074,Amy Silva,Corporate,South,Florida,Tampa,Office Supplies,Binders,Stapler,14,0.4,1502.34,-268.77,2022,11,Nov,2,-17.89
ORD-2022-106850,2022-01-06,2022-01-12,Second Class,CU-10145,Joyce Solis,Consumer,North,Ohio,Cincinnati,Technology,Machines,Wireless Mouse,6,0.1,10360.98,2238.52,2022,1,Jan,6,21.61
ORD-2022-103251,2022-04-19,2022-04-27,Standard Class,CU-10185,Dr. Hannah Patterson,Consumer,North,Illinois,Aurora,Office Supplies,Labels,Stapler,1,0.3,125.51,-23.35,2022,4,Apr,8,-18.6
ORD-2025-104666,2025-02-07,2025-02-13,Second Class,CU-10127,Jason Powell,Home Office,South,Texas,Houston,Office Supplies,Binders,Desk Organizer,3,0.15,275.76,31.03,2025,2,Feb,6,11.25
ORD-2024-106575,2024-03-03,2024-03-11,Standard Class,CU-10188,Madison Poole,Consumer,North,Michigan,Detroit,Office Supplies,Labels,Storage Box,12,0.5,943.44,-478.93,2024,3,Mar,8,-50.76
ORD-2023-108575,2023-11-21,2023-11-29,Standard Class,CU-10098,Jessica Smith,Home Office,East,New York,Rochester,Technology,Accessories,Laptop Stand,2,0.2,130.36,6.5,2023,11,Nov,8,4.99
ORD-2025-104269,2025-05-20,2025-05-28,Standard Class,CU-10185,Dr. Hannah Patterson,Consumer,East,Virginia,Richmond,Office Supplies,Labels,Copy Paper Ream,14,0.0,1573.46,213.7,2025,5,May,8,13.58
ORD-2023-103808,2023-04-17,2023-04-19,First Class,CU-10001,Noah Rhodes,Consumer,North,Michigan,Grand Rapids,Office Supplies,Fasteners,Storage Box,14,0.5,567.7,-266.66,2023,4,Apr,2,-46.97
ORD-2024-102023,2024-01-18,2024-01-20,First Class,CU-10189,Jessica Gross,Consumer,North,Illinois,Chicago,Furniture,Chairs,Glass Coffee Table,6,0.0,712.74,245.89,2024,1,Jan,2,34.5
ORD-2022-104824,2022-04-25,2022-04-27,First Class,CU-10234,Michael Lyons,Consumer,West,Washington,Spokane,Office Supplies,Art,Copy Paper Ream,1,0.0,77.65,27.69,2022,4,Apr,2,35.66
ORD-2023-105398,2023-12-29,2023-12-30,Same Day,CU-10076,Angela Lopez,Home Office,West,Oregon,Salem,Office Supplies,Binders,Stapler,3,0.4,345.24,-99.23,2023,12,Dec,1,-28.74
ORD-2023-101128,2023-05-19,2023-05-27,Standard Class,CU-10064,Jessica Callahan,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Binders,Ring Binder,7,0.0,154.77,39.73,2023,5,May,8,25.67
ORD-2025-106088,2025-04-13,2025-04-19,Standard Class,CU-10217,Mark Brown,Corporate,South,Texas,Dallas,Office Supplies,Fasteners,Copy Paper Ream,8,0.0,241.68,65.44,2025,4,Apr,6,27.08
ORD-2025-102668,2025-09-30,2025-10-08,Standard Class,CU-10209,Brian Lee,Home Office,East,Massachusetts,Worcester,Technology,Phones,Laptop Stand,4,0.2,7971.2,48.93,2025,9,Sep,8,0.61
ORD-2024-105248,2024-12-30,2025-01-06,Standard Class,CU-10245,Donna Landry,Corporate,East,Massachusetts,Worcester,Office Supplies,Fasteners,Sketch Pad,5,0.1,532.45,94.54,2024,12,Dec,7,17.76
ORD-2024-104254,2024-03-05,2024-03-13,Standard Class,CU-10286,Joseph Knight,Corporate,South,North Carolina,Raleigh,Office Supplies,Fasteners,Address Labels,10,0.2,1061.4,-45.88,2024,3,Mar,8,-4.32
ORD-2025-105756,2025-11-30,2025-12-05,Second Class,CU-10097,Deborah Figueroa,Consumer,East,Pennsylvania,Philadelphia,Furniture,Furnishings,Storage Cabinet,6,0.0,1029.84,396.2,2025,11,Nov,5,38.47
ORD-2025-104489,2025-06-18,2025-06-26,Standard Class,CU-10291,Stephanie Byrd,Corporate,North,Michigan,Grand Rapids,Technology,Copiers,Wireless Mouse,1,0.3,877.77,-120.43,2025,6,Jun,8,-13.72
ORD-2022-106414,2022-01-31,2022-02-08,Standard Class,CU-10330,Vanessa Howard,Corporate,East,Pennsylvania,Allentown,Furniture,Chairs,Executive Office Chair,14,0.0,2005.64,528.31,2022,1,Jan,8,26.34
ORD-2025-100017,2025-02-11,2025-02-15,First Class,CU-10021,Patty Perez,Corporate,South,North Carolina,Raleigh,Technology,Phones,Laptop Stand,4,0.0,4079.76,1216.69,2025,2,Feb,4,29.82
ORD-2023-104554,2023-09-12,2023-09-18,Standard Class,CU-10375,Paul Lewis,Consumer,East,Virginia,Norfolk,Office Supplies,Binders,Storage Box,7,0.0,607.95,114.59,2023,9,Sep,6,18.85
ORD-2024-108473,2024-11-23,2024-12-01,Standard Class,CU-10203,Joseph Coleman,Consumer,East,New Jersey,Newark,Technology,Accessories,Bluetooth Speaker,12,0.2,4834.8,-249.98,2024,11,Nov,8,-5.17
ORD-2025-105229,2025-12-22,2025-12-26,Second Class,CU-10305,Kevin Oconnor,Consumer,West,Washington,Spokane,Office Supplies,Paper,Copy Paper Ream,8,0.3,110.08,-10.19,2025,12,Dec,4,-9.26
ORD-2024-103922,2024-09-16,2024-09-23,Standard Class,CU-10393,Robert Montgomery,Consumer,North,Ohio,Cincinnati,Office Supplies,Binders,Stapler,13,0.0,1657.89,438.41,2024,9,Sep,7,26.44
ORD-2022-101605,2022-09-06,2022-09-13,Standard Class,CU-10011,Jamie Arnold,Consumer,East,New York,Rochester,Technology,Phones,Desktop Printer,10,0.15,18861.3,2839.49,2022,9,Sep,7,15.05
ORD-2025-106636,2025-03-27,2025-03-31,Second Class,CU-10064,Jessica Callahan,Corporate,South,Texas,Dallas,Furniture,Bookcases,Glass Coffee Table,4,0.0,3357.72,1074.18,2025,3,Mar,4,31.99
ORD-2022-100339,2022-01-31,2022-02-07,Standard Class,CU-10363,Nicole Parrish,Consumer,South,Georgia,Savannah,Technology,Copiers,External Hard Drive,13,0.0,1220.31,386.19,2022,1,Jan,7,31.65
ORD-2024-102593,2024-02-01,2024-02-05,First Class,CU-10167,Alyssa Day,Corporate,West,Arizona,Phoenix,Furniture,Bookcases,Wooden Dining Table,3,0.1,261.45,-0.71,2024,2,Feb,4,-0.27
ORD-2023-107221,2023-09-18,2023-09-26,Standard Class,CU-10151,Pamela Boyd,Corporate,North,Ohio,Cincinnati,Furniture,Furnishings,Glass Coffee Table,3,0.0,2029.59,385.77,2023,9,Sep,8,19.01
ORD-2023-106354,2023-11-20,2023-11-24,Second Class,CU-10222,Elizabeth Oliver DDS,Consumer,North,Illinois,Chicago,Furniture,Furnishings,Storage Cabinet,3,0.15,1108.62,14.97,2023,11,Nov,4,1.35
ORD-2023-101909,2023-01-13,2023-01-19,Standard Class,CU-10218,Justin Torres,Consumer,North,Ohio,Columbus,Office Supplies,Binders,Desk Organizer,1,0.1,42.54,-11.35,2023,1,Jan,6,-26.68
ORD-2022-102402,2022-05-06,2022-05-11,Second Class,CU-10322,Johnathan Davis,Corporate,South,Tennessee,Memphis,Furniture,Tables,Wooden Dining Table,6,0.0,1842.66,493.17,2022,5,May,5,26.76
ORD-2022-108387,2022-07-02,2022-07-04,First Class,CU-10245,Donna Landry,Corporate,East,Pennsylvania,Allentown,Office Supplies,Art,Copy Paper Ream,13,0.1,233.22,-6.72,2022,7,Jul,2,-2.88
ORD-2023-102846,2023-11-14,2023-11-14,Same Day,CU-10170,Jamie Walton,Home Office,West,Oregon,Portland,Technology,Accessories,Wireless Mouse,14,0.1,3840.76,176.43,2023,11,Nov,0,4.59
ORD-2022-102113,2022-06-30,2022-07-02,Same Day,CU-10235,Kathryn Snyder,Consumer,West,Arizona,Tucson,Furniture,Bookcases,Ergonomic Desk Chair,14,0.15,7710.5,313.45,2022,6,Jun,2,4.07
ORD-2025-109088,2025-10-23,2025-10-29,Second Class,CU-10146,Victoria Larson,Consumer,North,Minnesota,St. Paul,Office Supplies,Storage,Sketch Pad,11,0.15,261.8,12.63,2025,10,Oct,6,4.82
ORD-2025-104419,2025-10-14,2025-10-21,Standard Class,CU-10330,Vanessa Howard,Corporate,North,Wisconsin,Madison,Office Supplies,Labels,Copy Paper Ream,8,0.3,1127.92,-279.27,2025,10,Oct,7,-24.76
ORD-2023-100974,2023-04-09,2023-04-13,First Class,CU-10046,John Pierce,Consumer,West,Arizona,Mesa,Office Supplies,Paper,Storage Box,1,0.4,143.94,-35.62,2023,4,Apr,4,-24.75
ORD-2023-104416,2023-04-01,2023-04-07,Standard Class,CU-10177,Michael Wang,Consumer,East,Massachusetts,Springfield,Furniture,Tables,Executive Office Chair,11,0.1,9440.97,2428.8,2023,4,Apr,6,25.73
ORD-2023-102006,2023-09-29,2023-10-07,Standard Class,CU-10075,Sarah Moore,Consumer,North,Minnesota,Rochester,Office Supplies,Paper,Stapler,12,0.1,1309.08,214.48,2023,9,Sep,8,16.38
ORD-2022-104594,2022-08-13,2022-08-16,First Class,CU-10330,Vanessa Howard,Corporate,West,Oregon,Salem,Office Supplies,Art,Copy Paper Ream,3,0.1,48.33,0.21,2022,8,Aug,3,0.43
ORD-2024-101790,2024-04-23,2024-04-28,Second Class,CU-10172,Joshua Cooke,Consumer,South,Georgia,Savannah,Office Supplies,Fasteners,Address Labels,4,0.4,69.84,-2.81,2024,4,Apr,5,-4.02
ORD-2023-106072,2023-10-07,2023-10-11,Standard Class,CU-10233,Laura Roberts,Corporate,East,Virginia,Arlington,Office Supplies,Art,Stapler,1,0.0,10.82,2.27,2023,10,Oct,4,20.98
ORD-2025-109385,2025-11-13,2025-11-17,Second Class,CU-10134,Rebecca Jackson,Consumer,West,Arizona,Tucson,Technology,Accessories,Wireless Mouse,13,0.0,10153.26,3656.93,2025,11,Nov,4,36.02
ORD-2023-102019,2023-10-05,2023-10-11,Standard Class,CU-10108,Evelyn Galvan,Consumer,North,Wisconsin,Milwaukee,Furniture,Bookcases,Wooden Dining Table,3,0.0,157.44,36.87,2023,10,Oct,6,23.42
ORD-2025-101092,2025-07-16,2025-07-19,First Class,CU-10133,Daniel Kennedy,Home Office,South,Georgia,Atlanta,Office Supplies,Art,Ring Binder,6,0.2,287.1,19.17,2025,7,Jul,3,6.68
ORD-2025-101794,2025-02-25,2025-02-27,First Class,CU-10283,Shelia Wallace,Consumer,North,Illinois,Chicago,Office Supplies,Paper,Stapler,8,0.15,533.36,86.31,2025,2,Feb,2,16.18
ORD-2022-104786,2022-10-01,2022-10-07,Standard Class,CU-10242,Kevin Walters,Consumer,North,Illinois,Naperville,Furniture,Chairs,Ergonomic Desk Chair,7,0.2,1331.75,-119.38,2022,10,Oct,6,-8.96
ORD-2024-104556,2024-06-19,2024-06-26,Standard Class,CU-10181,Tina Sanders,Corporate,West,Washington,Spokane,Office Supplies,Storage,Desk Organizer,4,0.0,371.0,121.46,2024,6,Jun,7,32.74
ORD-2023-101333,2023-04-15,2023-04-20,Second Class,CU-10392,Brian Smith,Consumer,East,Virginia,Norfolk,Furniture,Furnishings,Executive Office Chair,8,0.15,6517.2,-279.49,2023,4,Apr,5,-4.29
ORD-2025-105143,2025-01-09,2025-01-13,Second Class,CU-10354,Patricia Le,Home Office,West,California,San Francisco,Furniture,Chairs,Executive Office Chair,11,0.0,1875.61,327.02,2025,1,Jan,4,17.44
ORD-2023-107125,2023-08-29,2023-09-05,Standard Class,CU-10254,Cynthia Moore,Home Office,South,Georgia,Savannah,Office Supplies,Labels,Storage Box,9,0.2,999.99,-126.76,2023,8,Aug,7,-12.68
ORD-2023-107762,2023-05-16,2023-05-20,First Class,CU-10011,Jamie Arnold,Consumer,East,Virginia,Norfolk,Office Supplies,Labels,Storage Box,13,0.1,621.79,-0.29,2023,5,May,4,-0.05
ORD-2023-109116,2023-04-18,2023-04-26,Standard Class,CU-10019,Carla Gray,Consumer,West,Nevada,Reno,Technology,Phones,Office Copier,3,0.1,3749.1,606.61,2023,4,Apr,8,16.18
ORD-2025-109237,2025-08-27,2025-08-30,First Class,CU-10165,John Anderson,Consumer,East,New York,New York City,Office Supplies,Binders,Sketch Pad,1,0.1,50.11,3.97,2025,8,Aug,3,7.92
ORD-2023-102512,2023-04-01,2023-04-07,Standard Class,CU-10364,Tracy Burke,Consumer,South,North Carolina,Durham,Office Supplies,Paper,Stapler,14,0.2,657.3,-97.66,2023,4,Apr,6,-14.86
ORD-2024-104129,2024-02-23,2024-02-28,Second Class,CU-10097,Deborah Figueroa,Consumer,North,Wisconsin,Madison,Technology,Phones,Smartphone,4,0.0,755.28,93.68,2024,2,Feb,5,12.4
ORD-2025-106008,2025-02-07,2025-02-13,Standard Class,CU-10311,Victor Taylor,Consumer,South,Georgia,Atlanta,Office Supplies,Labels,Stapler,6,0.0,353.52,108.52,2025,2,Feb,6,30.7
ORD-2022-106752,2022-03-26,2022-04-01,Standard Class,CU-10207,Cathy Robinson,Consumer,East,Pennsylvania,Allentown,Office Supplies,Labels,Copy Paper Ream,4,0.0,103.28,33.64,2022,3,Mar,6,32.57
ORD-2022-101358,2022-08-16,2022-08-18,Standard Class,CU-10265,Joshua Reed,Corporate,West,Arizona,Tucson,Office Supplies,Art,Storage Box,4,0.15,262.6,43.51,2022,8,Aug,2,16.57
ORD-2024-101454,2024-03-11,2024-03-19,Standard Class,CU-10169,Daniel Murphy,Consumer,East,Virginia,Arlington,Furniture,Furnishings,Wooden Dining Table,6,0.1,951.9,156.99,2024,3,Mar,8,16.49
ORD-2024-105247,2024-10-26,2024-11-01,Standard Class,CU-10118,Victor Baker,Corporate,North,Michigan,Grand Rapids,Furniture,Furnishings,Wooden Dining Table,8,0.0,1234.64,252.9,2024,10,Oct,6,20.48
ORD-2022-106746,2022-02-12,2022-02-18,Standard Class,CU-10398,Ashley Hicks,Corporate,South,North Carolina,Charlotte,Furniture,Chairs,Modern Bookcase,11,0.1,1227.16,-11.47,2022,2,Feb,6,-0.93
ORD-2023-103923,2023-10-31,2023-11-07,Standard Class,CU-10321,Charles Shah,Home Office,South,Tennessee,Memphis,Furniture,Furnishings,Glass Coffee Table,14,0.1,8326.36,1766.48,2023,10,Oct,7,21.22
ORD-2024-109699,2024-07-09,2024-07-12,First Class,CU-10095,Anna Henderson,Consumer,North,Wisconsin,Milwaukee,Office Supplies,Binders,Address Labels,11,0.0,1208.57,125.84,2024,7,Jul,3,10.41
ORD-2024-102743,2024-08-09,2024-08-11,First Class,CU-10087,Christopher Bass,Consumer,South,Georgia,Savannah,Technology,Phones,Smartphone,3,0.2,1510.74,9.07,2024,8,Aug,2,0.6
ORD-2022-109592,2022-05-03,2022-05-05,First Class,CU-10117,Ashley Waller,Corporate,West,California,San Diego,Furniture,Bookcases,Glass Coffee Table,8,0.0,2291.2,357.48,2022,5,May,2,15.6
ORD-2022-106585,2022-04-08,2022-04-10,Same Day,CU-10019,Carla Gray,Consumer,West,Washington,Seattle,Furniture,Tables,Glass Coffee Table,8,0.1,6550.56,294.82,2022,4,Apr,2,4.5
ORD-2025-109029,2025-02-09,2025-02-15,Second Class,CU-10356,Jesse Perry,Home Office,North,Ohio,Cincinnati,Furniture,Furnishings,Wooden Dining Table,14,0.0,12039.02,3768.71,2025,2,Feb,6,31.3
ORD-2022-106900,2022-11-21,2022-11-28,Standard Class,CU-10354,Patricia Le,Home Office,North,Ohio,Cleveland,Office Supplies,Paper,Address Labels,5,0.15,137.65,-13.65,2022,11,Nov,7,-9.92
ORD-2025-109783,2025-05-23,2025-05-30,Standard Class,CU-10392,Brian Smith,Consumer,South,North Carolina,Durham,Furniture,Tables,Glass Coffee Table,6,0.3,406.14,-14.46,2025,5,May,7,-3.56
ORD-2022-102330,2022-11-24,2022-12-02,Standard Class,CU-10178,Lawrence Adkins,Consumer,West,Arizona,Phoenix,Technology,Accessories,Desktop Printer,11,0.2,20185.66,1868.41,2022,11,Nov,8,9.26
ORD-2024-109037,2024-10-19,2024-10-24,Second Class,CU-10223,Theresa Clark,Corporate,South,Texas,Dallas,Office Supplies,Storage,Ring Binder,1,0.2,58.77,-6.86,2024,10,Oct,5,-11.67
ORD-2023-105079,2023-06-29,2023-07-02,First Class,CU-10361,Laurie Hoffman,Consumer,North,Michigan,Detroit,Office Supplies,Storage,Stapler,9,0.1,736.38,21.95,2023,6,Jun,3,2.98
ORD-2022-107061,2022-06-18,2022-06-23,Second Class,CU-10023,Tommy Walter,Consumer,West,Washington,Tacoma,Office Supplies,Paper,Ring Binder,5,0.0,591.05,45.75,2022,6,Jun,5,7.74
ORD-2025-106986,2025-01-14,2025-01-22,Standard Class,CU-10220,Courtney Mills,Home Office,South,North Carolina,Raleigh,Furniture,Furnishings,Storage Cabinet,8,0.5,6591.84,-2847.88,2025,1,Jan,8,-43.2
ORD-2022-108143,2022-08-10,2022-08-10,Same Day,CU-10247,Frank Cordova,Consumer,East,Massachusetts,Boston,Office Supplies,Art,Storage Box,3,0.0,45.96,4.95,2022,8,Aug,0,10.77
ORD-2025-102122,2025-12-22,2025-12-29,Standard Class,CU-10105,Marc Moore,Corporate,East,New York,Rochester,Office Supplies,Labels,Sketch Pad,11,0.4,1466.52,-432.7,2025,12,Dec,7,-29.51
ORD-2023-101417,2023-07-31,2023-08-03,First Class,CU-10015,Brian Ramirez,Consumer,South,Georgia,Augusta,Office Supplies,Labels,Sketch Pad,6,0.3,773.22,-201.08,2023,7,Jul,3,-26.01
ORD-2024-103355,2024-03-24,2024-03-28,Second Class,CU-10104,Richard Henson,Consumer,South,North Carolina,Charlotte,Office Supplies,Binders,Storage Box,2,0.15,39.4,13.69,2024,3,Mar,4,34.75
ORD-2022-103165,2022-06-12,2022-06-20,Standard Class,CU-10221,Jeremy Dalton,Corporate,North,Wisconsin,Milwaukee,Office Supplies,Labels,Desk Organizer,6,0.2,98.82,-5.48,2022,6,Jun,8,-5.55
ORD-2022-108626,2022-06-17,2022-06-24,Standard Class,CU-10025,Judy Baker,Consumer,North,Illinois,Chicago,Furniture,Furnishings,Ergonomic Desk Chair,10,0.15,3921.5,326.76,2022,6,Jun,7,8.33
ORD-2022-108859,2022-06-27,2022-06-27,Same Day,CU-10093,Christina Walters,Consumer,North,Ohio,Columbus,Furniture,Furnishings,Glass Coffee Table,2,0.4,1724.06,-329.81,2022,6,Jun,0,-19.13
ORD-2022-107176,2022-01-03,2022-01-08,Second Class,CU-10378,Anthony Moore,Consumer,South,Florida,Miami,Office Supplies,Storage,Stapler,7,0.4,1001.21,-285.21,2022,1,Jan,5,-28.49
ORD-2024-102230,2024-05-15,2024-05-23,Standard Class,CU-10224,Matthew Moore,Consumer,East,Virginia,Richmond,Furniture,Chairs,Modern Bookcase,13,0.2,8985.08,859.43,2024,5,May,8,9.57
ORD-2023-105395,2023-02-08,2023-02-13,Second Class,CU-10139,Angel Perry,Consumer,South,Texas,Austin,Office Supplies,Binders,Sketch Pad,3,0.15,172.98,15.54,2023,2,Feb,5,8.98
ORD-2025-100019,2025-11-14,2025-11-20,Standard Class,CU-10221,Jeremy Dalton,Corporate,South,Georgia,Augusta,Office Supplies,Labels,Address Labels,5,0.3,735.6,-152.12,2025,11,Nov,6,-20.68
ORD-2025-100007,2025-01-23,2025-01-25,First Class,CU-10330,Vanessa Howard,Corporate,South,Florida,Orlando,Office Supplies,Binders,Sketch Pad,6,0.2,605.94,44.91,2025,1,Jan,2,7.41
ORD-2023-105551,2023-11-14,2023-11-16,First Class,CU-10161,Jennifer Adkins,Corporate,North,Wisconsin,Green Bay,Furniture,Furnishings,Modern Bookcase,3,0.1,792.03,48.0,2023,11,Nov,2,6.06
ORD-2025-108928,2025-11-02,2025-11-08,Standard Class,CU-10014,Dylan Miller,Corporate,East,New Jersey,Jersey City,Office Supplies,Paper,Desk Organizer,12,0.4,336.72,-73.52,2025,11,Nov,6,-21.83
ORD-2022-104676,2022-07-11,2022-07-14,First Class,CU-10102,Rebecca Valencia,Corporate,East,Pennsylvania,Pittsburgh,Office Supplies,Labels,Desk Organizer,12,0.0,893.76,259.49,2022,7,Jul,3,29.03
ORD-2023-107871,2023-12-08,2023-12-15,Standard Class,CU-10191,Karen Graham,Consumer,North,Ohio,Columbus,Office Supplies,Art,Stapler,13,0.0,1279.72,403.1,2023,12,Dec,7,31.5
ORD-2023-100995,2023-04-26,2023-05-03,Standard Class,CU-10274,Joyce Bowen,Consumer,East,Pennsylvania,Pittsburgh,Technology,Accessories,Office Copier,9,0.0,13083.39,4924.03,2023,4,Apr,7,37.64
ORD-2022-104242,2022-06-30,2022-07-05,Second Class,CU-10216,Rodney Morales,Corporate,North,Michigan,Grand Rapids,Technology,Copiers,Bluetooth Speaker,7,0.1,6695.92,1080.46,2022,6,Jun,5,16.14
ORD-2024-103702,2024-01-06,2024-01-12,Standard Class,CU-10119,Jeffrey Chandler,Consumer,North,Wisconsin,Green Bay,Office Supplies,Paper,Copy Paper Ream,6,0.15,897.0,-55.44,2024,1,Jan,6,-6.18
ORD-2025-106840,2025-07-28,2025-08-04,Standard Class,CU-10297,William Barrett,Consumer,East,New Jersey,Jersey City,Office Supplies,Fasteners,Sketch Pad,3,0.0,259.02,65.83,2025,7,Jul,7,25.42
ORD-2022-104841,2022-04-16,2022-04-24,Standard Class,CU-10307,Carlos Ryan,Home Office,South,Florida,Tampa,Technology,Accessories,Bluetooth Speaker,3,0.2,1167.87,26.99,2022,4,Apr,8,2.31
ORD-2023-105694,2023-05-10,2023-05-10,Same Day,CU-10371,Debra White,Corporate,West,California,Los Angeles,Office Supplies,Binders,Ring Binder,10,0.0,179.2,59.74,2023,5,May,0,33.34
ORD-2023-108681,2023-07-21,2023-07-29,Standard Class,CU-10184,Lindsay Martinez,Consumer,South,North Carolina,Raleigh,Office Supplies,Paper,Address Labels,13,0.1,789.49,47.77,2023,7,Jul,8,6.05
ORD-2025-105511,2025-09-28,2025-09-30,First Class,CU-10231,Susan Serrano,Consumer,North,Illinois,Chicago,Office Supplies,Binders,Desk Organizer,1,0.0,54.76,-6.14,2025,9,Sep,2,-11.21
ORD-2025-101083,2025-10-09,2025-10-12,First Class,CU-10339,David Thompson,Consumer,South,Georgia,Savannah,Furniture,Bookcases,Wooden Dining Table,6,0.15,5016.06,202.98,2025,10,Oct,3,4.05
ORD-2022-107729,2022-05-01,2022-05-09,Standard Class,CU-10027,Stephanie Ross,Consumer,East,New Jersey,Paterson,Furniture,Chairs,Ergonomic Desk Chair,10,0.1,7691.7,871.07,2022,5,May,8,11.32
ORD-2023-108325,2023-04-01,2023-04-04,First Class,CU-10295,John Young,Corporate,East,Massachusetts,Worcester,Furniture,Furnishings,Ergonomic Desk Chair,10,0.3,1324.5,-70.16,2023,4,Apr,3,-5.3
ORD-2025-104540,2025-08-28,2025-09-03,Second Class,CU-10304,Maria Parker,Consumer,East,Virginia,Richmond,Furniture,Chairs,Storage Cabinet,7,0.1,4445.98,456.65,2025,8,Aug,6,10.27
ORD-2024-108000,2024-07-02,2024-07-08,Standard Class,CU-10036,Sherri Baker,Corporate,North,Ohio,Columbus,Technology,Machines,Smartphone,4,0.0,9798.76,3698.46,2024,7,Jul,6,37.74
ORD-2025-102892,2025-11-08,2025-11-14,Standard Class,CU-10249,Kimberly Gutierrez,Consumer,East,New Jersey,Jersey City,Office Supplies,Binders,Stapler,10,0.0,1025.0,260.97,2025,11,Nov,6,25.46
ORD-2022-101121,2022-02-14,2022-02-21,Standard Class,CU-10397,Gary Jackson,Corporate,North,Wisconsin,Milwaukee,Office Supplies,Fasteners,Sketch Pad,7,0.0,106.68,13.98,2022,2,Feb,7,13.1
ORD-2024-104513,2024-01-19,2024-01-23,Second Class,CU-10115,Diana May,Home Office,East,Pennsylvania,Philadelphia,Technology,Accessories,Office Copier,5,0.15,6395.8,959.18,2024,1,Jan,4,15.0
